Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
28784,637.509,242.4056074,151.4868411,1.600176,0.780679783,29094,191.4390949,0.708965517,0.989344882,0.889996645,0.789746974,0.00842154,0.002020799,0.623700283,0.998030223,DERMASON
39629,719.764,245.4139047,205.8607852,1.19213528,0.544391949,40002,224.6268237,0.749640587,0.990675466,0.961264127,0.915297868,0.006192786,0.002681116,0.837770187,0.998735396,SEKER
35102,694.125,243.0474386,184.294738,1.318797494,0.651944682,35681,211.407792,0.756769576,0.983772876,0.915516873,0.869821106,0.006924034,0.002444887,0.756588757,0.997787357,DERMASON
40536,751.453,284.8866746,181.5916585,1.568831283,0.770518883,40936,227.1828299,0.805900714,0.99022865,0.90208427,0.797449829,0.007027992,0.001753172,0.63592623,0.997660962,DERMASON
38491,745.466,278.8028218,176.6623921,1.578167365,0.773622838,39247,221.3781004,0.726341215,0.980737381,0.870388967,0.794031061,0.007243325,0.001776101,0.630485325,0.995011365,SIRA
37822,699.758,235.2317816,204.8814704,1.14813595,0.491323796,38130,219.4458158,0.785928019,0.991922371,0.97064095,0.932891867,0.006219443,0.002905738,0.870287235,0.999208061,SEKER
33603,676.916,253.3384876,169.5361312,1.494303815,0.743075173,33953,206.8445513,0.792168604,0.989691633,0.921548841,0.816475038,0.007539163,0.002066686,0.666631488,0.996149976,DERMASON
26564,605.984,220.3652256,154.06486,1.430340608,0.714990494,26874,183.908497,0.703533026,0.988464687,0.90903587,0.834562243,0.008295634,0.002482357,0.696494138,0.996223849,DERMASON
36917,700.833,236.925477,198.7767875,1.191917225,0.544155416,37353,216.804484,0.771708683,0.988327577,0.944511346,0.915074591,0.006417788,0.002775819,0.837361508,0.998065604,SEKER
25507,598.818,225.4114379,144.6482345,1.55834213,0.766949377,25871,180.2124332,0.759136905,0.985930192,0.893880685,0.799482204,0.008837238,0.002227058,0.639171794,0.996048335,DERMASON
29837,638.618,236.8907377,160.7829873,1.473356987,0.734395168,30188,194.9093335,0.753269376,0.988372863,0.919353868,0.822781572,0.007939496,0.002244455,0.676969515,0.997417765,DERMASON
43650,770.305,269.5863936,206.4220903,1.305995852,0.643198811,44071,235.7475474,0.750128888,0.990447233,0.924418607,0.874478657,0.006176091,0.002227873,0.764712922,0.998711904,SEKER
39227,726.769,265.0177469,188.7226379,1.404271103,0.702064655,39595,223.4846026,0.739852886,0.990705897,0.933258965,0.843281649,0.006756003,0.002107464,0.71112394,0.9986108,SEKER
48598,813.192,301.3699872,206.0170445,1.462840067,0.729855243,49088,248.7506691,0.758537804,0.990017927,0.923510985,0.825399607,0.006201284,0.001775491,0.681284512,0.996610281,SEKER
32190,663.51,245.3431254,167.3946603,1.465656819,0.731083539,32559,202.4489589,0.734931507,0.988666728,0.918831542,0.825166625,0.007621719,0.002179713,0.680899959,0.997965669,DERMASON
40495,754.975,285.69816,181.1020617,1.577553327,0.773420761,40879,227.0679091,0.798875518,0.990606424,0.892783439,0.79478254,0.007055147,0.001736517,0.631679285,0.996507758,SIRA
29562,711.422,244.2470155,156.3264875,1.562416066,0.76834627,30831,194.0090395,0.774036447,0.958840128,0.733988228,0.794314883,0.008262195,0.002028832,0.630936133,0.985784751,DERMASON
44979,827.587,316.0904801,181.9461309,1.737275085,0.817721487,45655,239.3095098,0.707784544,0.985193298,0.825262934,0.757091798,0.007027512,0.001424215,0.57318799,0.995785215,SIRA
38130,732.24,279.2929237,174.0612584,1.604566842,0.782045646,38529,220.3375225,0.803210313,0.989644164,0.893654755,0.788911941,0.007324755,0.001750197,0.62238205,0.998653601,DERMASON
45813,786.056,272.7826004,214.1422759,1.273838149,0.619458902,46250,241.5179564,0.754123457,0.990551351,0.93173331,0.885386223,0.005954262,0.002257037,0.783908764,0.99857289,SEKER
44909,799.009,302.9249172,189.8983747,1.595194891,0.779113691,45515,239.1232208,0.69884224,0.986685708,0.883974844,0.789381154,0.006745305,0.00161558,0.623122607,0.994001999,SIRA
42302,748.595,263.1169071,205.0787113,1.283004489,0.626501145,42695,232.0788211,0.760923138,0.990795175,0.948586459,0.8820369,0.006219964,0.00232228,0.777989093,0.998163499,SEKER
57944,921.449,353.8206459,210.4090195,1.681584975,0.803964676,59041,271.618468,0.686353245,0.981419691,0.857582144,0.767672749,0.006106252,0.001308154,0.58932145,0.990994096,SIRA
39814,740.266,278.4356845,182.3816646,1.526664893,0.755609291,40185,225.1505257,0.737296296,0.990767699,0.912998513,0.808626689,0.006993411,0.001844426,0.653877123,0.998251248,DERMASON
33721,679.686,255.8912522,168.1760555,1.52156769,0.753701497,34076,207.2074098,0.75135918,0.989582111,0.917262545,0.809747922,0.007588484,0.002012492,0.655691698,0.997679302,DERMASON
37090,693.447,242.4224979,194.9527248,1.243493766,0.594378025,37376,217.3118835,0.789232897,0.992348031,0.969259687,0.89641797,0.006536061,0.002603383,0.803565177,0.999228288,SEKER
44409,758.724,268.853506,210.6264322,1.276447135,0.621486928,44698,237.7883406,0.777958798,0.993534386,0.969422765,0.884453189,0.006054032,0.002285198,0.782257443,0.998510272,SEKER
38760,753.761,276.7611091,178.6877616,1.548853187,0.763642783,39356,222.1503202,0.711297071,0.984856185,0.857287135,0.802678963,0.007140379,0.001828389,0.644293518,0.997916069,DERMASON
30029,637.309,234.2533843,163.9400399,1.428896714,0.714299006,30398,195.5354451,0.785420971,0.987861043,0.929074694,0.834717695,0.007800905,0.002336056,0.696753631,0.995588974,DERMASON
38220,709.411,253.5306606,192.2603594,1.318684004,0.651868773,38562,220.5974057,0.755918593,0.991131165,0.954343479,0.870101491,0.006633455,0.002345304,0.757076604,0.998344807,SEKER
37092,706.388,238.3472402,198.4091776,1.201291408,0.554118968,37492,217.3177425,0.793785311,0.989331057,0.934121761,0.911769493,0.00642584,0.002739365,0.831323609,0.998661909,SEKER
36778,686.751,231.3984561,202.7852691,1.141100915,0.481680904,37050,216.3959426,0.754265792,0.99265857,0.979939743,0.935165888,0.006291763,0.002968293,0.874535238,0.99793296,SEKER
33533,674.393,253.3215928,168.9602988,1.499296549,0.745076105,33868,206.6289952,0.793680473,0.990108657,0.926522916,0.815678572,0.007554397,0.002062794,0.665331533,0.997529272,DERMASON
40446,742.366,264.1369026,195.4214614,1.351626892,0.672772802,41006,226.9304885,0.732876712,0.986343462,0.922251341,0.859139659,0.006530606,0.002194767,0.738120954,0.997664131,SEKER
27199,606.833,224.8225694,154.6870875,1.453402304,0.725672059,27511,186.0936387,0.770051811,0.988659082,0.928163362,0.827735575,0.00826584,0.002393499,0.685146182,0.995793039,DERMASON
36860,704.322,238.888659,196.7100157,1.214420415,0.567406158,37289,216.6370458,0.780370072,0.988495267,0.933732954,0.906853623,0.006480973,0.002703764,0.822383493,0.998719303,SEKER
49777,835.85,315.9612511,201.0229228,1.571767272,0.771502322,50255,251.7499649,0.778434592,0.990488509,0.895327428,0.796774807,0.006347535,0.001578074,0.634850093,0.9978366,SIRA
28657,632.81,243.0925497,150.4128659,1.616168593,0.78559006,28973,191.0162968,0.787474925,0.989093294,0.8992779,0.785776022,0.008482833,0.001994875,0.617443957,0.997893531,DERMASON
39498,740.197,279.504739,180.4477975,1.548950682,0.76367714,39951,224.2552464,0.795048309,0.98866111,0.905921003,0.802330748,0.007076428,0.001808871,0.64373463,0.997113194,SIRA
39092,758.227,276.1569331,181.0527587,1.525284315,0.755094928,39649,223.0997093,0.697747474,0.985951726,0.854474809,0.807872925,0.007064283,0.00185618,0.652658663,0.995490021,SIRA
54810,874.836,328.4743517,213.0700617,1.541626023,0.761073416,55365,264.1708906,0.754044684,0.989975616,0.89994584,0.804235975,0.005992964,0.00154652,0.646795504,0.99711678,SIRA
38445,705.779,235.1825325,208.4739731,1.128114599,0.462853547,38763,221.245778,0.76966967,0.991796301,0.969867184,0.940740691,0.006117376,0.002955457,0.884993047,0.998373576,SEKER
33701,686.809,257.7233679,166.846355,1.544674847,0.762162776,33992,207.1459531,0.696359203,0.991439162,0.897802265,0.803753089,0.007647351,0.001968708,0.646019029,0.997889344,DERMASON
40566,737.031,268.8877131,192.4178301,1.397415785,0.698503509,40945,227.2668814,0.788362873,0.990743681,0.938427099,0.845211106,0.006628401,0.002086649,0.714381814,0.998288423,SEKER
34283,692.028,256.3055328,170.9765596,1.499068255,0.744985164,34703,208.9269521,0.709704799,0.9878973,0.899583227,0.815148038,0.00747617,0.002036127,0.664466323,0.996080371,DERMASON
32321,663.808,243.2709547,169.3369997,1.436608392,0.717960429,32670,202.8604824,0.763187721,0.989317417,0.921742662,0.833886983,0.007526715,0.002244988,0.6953675,0.998970786,DERMASON
39099,730.036,247.7344729,201.3327798,1.230472619,0.582688119,39497,223.119683,0.742508261,0.989923285,0.921906677,0.900640433,0.006336082,0.002571617,0.81115319,0.998101791,SEKER
37446,698.296,241.4330542,197.6945307,1.221242962,0.574024846,37754,218.3523025,0.749729708,0.991841924,0.96501972,0.904401028,0.006447499,0.002660818,0.81794122,0.998904958,SEKER
29958,659.487,241.8081891,158.9226565,1.521546358,0.753693462,30426,195.3041481,0.766091293,0.984618418,0.865585958,0.807682109,0.008071573,0.002118848,0.652350389,0.992581359,DERMASON
56201,881.138,339.0068474,211.7934967,1.600648049,0.780827278,56601,267.5020293,0.784886319,0.992932987,0.90963266,0.789075593,0.006032043,0.001442509,0.622640292,0.996627969,SEKER
41638,738.396,256.2777597,207.2002163,1.236860483,0.588498066,41948,230.250186,0.796518412,0.992609898,0.95966809,0.898439983,0.006154901,0.002473757,0.807194403,0.998386859,SEKER
29676,651.278,240.1081842,159.4323658,1.506019075,0.747730607,30383,194.3827583,0.712030328,0.976730408,0.879189333,0.809563235,0.008090989,0.002143801,0.655392631,0.987033804,DERMASON
42853,776.373,283.2678336,193.3669426,1.464923786,0.730764767,43448,233.5853895,0.733507925,0.986305469,0.893408845,0.824609651,0.006610222,0.001885339,0.679981077,0.996120454,SIRA
45849,803.351,300.5580158,195.1588122,1.540068893,0.760513943,46301,241.6128306,0.70089429,0.990237792,0.892748347,0.803880841,0.006555389,0.001688671,0.646224407,0.995230107,SIRA
39538,739.521,279.1041066,180.8455127,1.543328902,0.761682851,39945,224.3687704,0.771548444,0.98981099,0.908497087,0.803889176,0.007059136,0.001818511,0.646237808,0.997357487,DERMASON
39453,744.392,275.5972103,182.7439808,1.508105543,0.74854538,39919,224.1274632,0.727056612,0.988326361,0.894718675,0.813242859,0.006985456,0.001884758,0.661363947,0.997406635,DERMASON
30698,648.384,247.6447059,158.3576609,1.563831547,0.768828474,30967,197.7015618,0.718451601,0.991313334,0.917604146,0.798327431,0.008067128,0.002021264,0.637326687,0.996671579,DERMASON
27611,617.395,221.3494523,160.0611852,1.382905243,0.690727298,28061,187.4977788,0.73394471,0.983963508,0.910260682,0.84706683,0.008016713,0.002545932,0.717522214,0.992265232,DERMASON
41229,773.459,296.3552457,177.6131469,1.668543409,0.800505706,41706,229.1165494,0.716378232,0.988562797,0.866040238,0.77311454,0.007188029,0.001584036,0.597706091,0.997298559,SIRA
27448,615.37,228.7343413,152.9701422,1.495287499,0.743471416,27761,186.9435183,0.716003652,0.98872519,0.910852236,0.817295371,0.00833337,0.002293594,0.667971723,0.998809766,DERMASON
27573,626.948,236.7108832,148.5788784,1.593166443,0.778470811,27937,187.3687113,0.688155136,0.986970684,0.881517305,0.791550894,0.00858488,0.00207888,0.626552818,0.998202925,DERMASON
37924,741.726,283.105509,170.914937,1.656411745,0.797200507,38341,219.741522,0.796722689,0.989123914,0.866237531,0.77618243,0.007465075,0.001671357,0.602459165,0.997920437,SIRA
26983,606.261,223.4526419,154.0370819,1.450641879,0.724428435,27294,185.3532375,0.791754695,0.988605554,0.922530714,0.829496737,0.008281238,0.002418431,0.688064837,0.998135669,DERMASON
28526,613.94,217.0002091,167.9380806,1.292144154,0.6332987,28824,190.5791994,0.746910348,0.989661393,0.951040216,0.878244312,0.007607103,0.002791646,0.771313072,0.996647677,DERMASON
31604,663.947,240.6280237,167.6415,1.435372648,0.717378929,32036,200.5977631,0.77784888,0.98651517,0.900917642,0.833642566,0.007613847,0.002268315,0.694959928,0.997526471,DERMASON
33029,694.109,270.4288359,155.9618807,1.733941876,0.81694146,33482,205.0703024,0.758920981,0.986470342,0.861489399,0.758315221,0.008187618,0.001670077,0.575041974,0.997089359,DERMASON
35714,734.051,265.1196586,172.0150324,1.541258661,0.760941614,36462,213.2427656,0.77467355,0.979485492,0.832905805,0.804326495,0.00742341,0.001916517,0.64694111,0.997103589,DERMASON
43657,760.603,261.4405291,212.9034888,1.227976726,0.580377337,44058,235.7664497,0.77864379,0.990898361,0.948304223,0.901797631,0.005988513,0.002443066,0.813238966,0.998638524,SEKER
47767,817.143,297.5671709,205.6393808,1.447033976,0.722789005,48461,246.6147468,0.761275619,0.985679206,0.898962759,0.828770009,0.006229555,0.001812896,0.686859727,0.993909362,SIRA
26909,600.387,223.3074553,153.6162316,1.453670963,0.725792603,27186,185.0989003,0.721904762,0.989810932,0.938090769,0.828897092,0.008298616,0.002416506,0.687070389,0.998774274,DERMASON
36958,709.414,254.3816575,185.5235122,1.371155896,0.684181616,37398,216.924842,0.79047782,0.988234665,0.922823861,0.852753474,0.006882993,0.00224518,0.727188487,0.997088781,SIRA
31242,656.919,248.6522245,160.8588295,1.545779149,0.762555377,31627,199.4456063,0.737709563,0.987826857,0.909756246,0.802106664,0.007958909,0.002032178,0.6433751,0.994515815,DERMASON
36169,685.632,238.4565742,193.3137853,1.233520795,0.585478977,36452,214.5968338,0.79151348,0.992236366,0.966861368,0.899940941,0.006592844,0.002667526,0.809893698,0.999020718,SEKER
26181,595.879,218.6640839,153.2090351,1.42722708,0.713495952,26459,182.5778862,0.702657005,0.989493178,0.926573626,0.834969707,0.008352014,0.002504113,0.697174412,0.995026201,DERMASON
39926,723.237,248.2750461,205.0050383,1.211068021,0.564083939,40308,225.4669866,0.781025039,0.990522973,0.959189452,0.908133903,0.00621838,0.002608895,0.824707186,0.9987765,SEKER
47331,823.684,318.9618375,190.1632876,1.677305023,0.802840046,47859,245.4866613,0.786229236,0.988967592,0.876666244,0.769642736,0.006738963,0.001458577,0.592349941,0.993551532,SIRA
48201,825.629,303.2859997,203.7695072,1.488377746,0.740666871,48836,247.732556,0.72773802,0.986997297,0.888578978,0.816828196,0.00629211,0.001727822,0.667208301,0.993057988,SIRA
47779,819.346,298.5944464,203.9627105,1.463965867,0.730347267,48331,246.6457221,0.723924242,0.988578759,0.894359746,0.82602247,0.006249491,0.0017947,0.682313121,0.998883119,SEKER
34495,706.993,265.9185663,166.4407707,1.59767685,0.779896259,34924,209.5719401,0.752705769,0.987716184,0.867232981,0.788105709,0.007708902,0.001834468,0.621110608,0.99233404,DERMASON
44716,801.453,304.0559021,188.1908571,1.615678396,0.785442166,45234,238.608842,0.80301697,0.988548437,0.874815952,0.784753199,0.006799712,0.001590753,0.615837584,0.99499548,SIRA
28550,657.63,236.064799,154.2676278,1.530229007,0.756929143,29076,190.6593533,0.733367583,0.981909479,0.829569436,0.807656856,0.008268469,0.002170263,0.652309596,0.998183066,DERMASON
41241,753.95,284.1485805,185.4490628,1.532219016,0.75766108,41618,229.14989,0.796158301,0.99094142,0.91170421,0.806443902,0.006889954,0.001797599,0.650351767,0.996481344,SIRA
30702,653.474,250.8179104,156.4707617,1.602969831,0.781550437,31014,197.7144418,0.680361654,0.989940027,0.903482835,0.788278802,0.008169432,0.001945768,0.621383469,0.996058954,DERMASON
44744,805.538,307.179977,186.3511364,1.648393366,0.79496804,45273,238.6835356,0.788718491,0.988315331,0.866508058,0.777015279,0.006865278,0.001543676,0.603752745,0.995222019,SIRA
43022,788.25,292.1564816,188.717299,1.548117121,0.763383139,43500,234.0455334,0.70308874,0.989011494,0.870106677,0.801096495,0.006790862,0.001725218,0.641755594,0.993512823,SIRA
25159,605.833,223.3010635,144.1408577,1.549186449,0.76376019,25592,178.9788639,0.710625918,0.98308065,0.861385164,0.80151371,0.008875594,0.002259545,0.642424227,0.995234907,DERMASON
37528,735.285,264.8035443,181.0498978,1.4625998,0.729750045,38049,218.5912478,0.750454936,0.98630713,0.872275895,0.8254846,0.007056159,0.002021082,0.681424825,0.996651813,DERMASON
38800,748.071,266.3659965,187.4122393,1.42128389,0.710606947,39503,222.2649193,0.722129164,0.982203883,0.871276402,0.834434283,0.006865103,0.00205303,0.696280572,0.98961236,SIRA
36229,711.028,267.8022757,172.6504995,1.551123666,0.764440806,36660,214.7747552,0.800888673,0.988243317,0.900518841,0.80199003,0.007391931,0.001886312,0.643188009,0.997664142,DERMASON
31254,653.786,233.4702351,170.9963683,1.36535201,0.68086186,31660,199.4839059,0.711029211,0.987176248,0.918849194,0.854429713,0.007470091,0.002455902,0.730050134,0.996775418,DERMASON
40622,727.43,250.4514143,206.7284747,1.211499357,0.564514039,40942,227.4236944,0.765009416,0.992184065,0.964692162,0.908055141,0.006165413,0.002585776,0.82456414,0.998958925,SEKER
44807,803.602,297.8822325,191.875993,1.552472656,0.764912897,45309,238.8515109,0.75085044,0.988920524,0.871914125,0.801832016,0.006648118,0.001695165,0.642934582,0.998138358,SIRA
31293,650.426,240.3429901,166.0916233,1.447050642,0.722796614,31620,199.6083292,0.764119845,0.989658444,0.929525434,0.830514462,0.007680407,0.002253994,0.689754272,0.998109362,DERMASON
46387,816.487,310.2402655,192.0700328,1.615245548,0.785311438,47144,243.0262594,0.806534061,0.983942814,0.874394871,0.783348541,0.006688086,0.001553466,0.613634937,0.991171101,SIRA
27752,612.295,217.6727028,162.6482099,1.338303711,0.664582893,28122,187.9759129,0.729260281,0.986843041,0.930213686,0.863571364,0.007843496,0.002690806,0.745755501,0.998047355,DERMASON
38055,743.589,275.3327074,177.1477249,1.554254832,0.765534257,38618,220.1207189,0.689977155,0.985421306,0.864879647,0.799471741,0.007235126,0.001823217,0.639155064,0.993409847,SIRA
31851,662.154,236.6913315,171.7051501,1.378475435,0.688286343,32275,201.38012,0.729540301,0.986862897,0.912882585,0.850813246,0.007431206,0.002402017,0.723883179,0.997855181,DERMASON
31703,656.305,215.7089067,187.2724497,1.151845384,0.496263281,32093,200.9117052,0.777110501,0.987847817,0.92490856,0.931401991,0.006804053,0.003158611,0.867509669,0.999237008,SEKER
41249,764.183,287.4813767,183.4384285,1.567181855,0.769963409,41769,229.1721143,0.731365248,0.987550576,0.887622994,0.797172036,0.006969414,0.001736138,0.635483255,0.995917826,SIRA
27563,610.702,229.0353037,153.4873852,1.4922093,0.74222815,27810,187.3347314,0.818548986,0.991118303,0.928704745,0.8179295,0.00830952,0.002294136,0.669008666,0.998300954,DERMASON
43407,766.597,267.1835014,207.3996543,1.288254324,0.630432294,43864,235.0904271,0.780420712,0.989581434,0.928186836,0.879883772,0.006155309,0.002275783,0.774195453,0.99736064,SEKER
28671,624.75,236.5879564,154.5129816,1.531184979,0.757281199,28969,191.0629503,0.727247362,0.989713142,0.923081772,0.807576823,0.008251821,0.002165035,0.652180326,0.998608718,DERMASON
37574,712.47,253.4993159,188.9044447,1.341944686,0.666855337,38001,218.7251761,0.748113489,0.988763454,0.93017386,0.862823536,0.006746668,0.002306519,0.744464454,0.999030119,SEKER
42307,741.757,262.2280897,205.7696826,1.274376703,0.619879098,42592,232.0925363,0.753329772,0.993308603,0.966270648,0.885078851,0.00619822,0.002346252,0.783364572,0.998301561,SEKER
40965,745.06,255.4926019,204.4643427,1.249570456,0.599633154,41428,228.3818249,0.785311709,0.988823984,0.927342848,0.893888211,0.006236851,0.002456281,0.799036134,0.998451946,SEKER
32142,908.265,243.527936,172.1234015,1.414845012,0.707422224,33954,202.297962,0.723495251,0.946633681,0.489618256,0.830697149,0.007576627,0.002225495,0.690057753,0.976324769,DERMASON
38450,729.307,273.6547005,179.5678319,1.523962826,0.75460094,38862,221.2601647,0.77551432,0.989398384,0.9084174,0.808537783,0.007117157,0.001876237,0.653733346,0.996265317,DERMASON
46588,809.163,308.1086311,193.6944684,1.590694012,0.777683167,47287,243.5522201,0.761366236,0.985217925,0.894153126,0.790475162,0.006613476,0.001592804,0.624850982,0.993946715,SIRA
28488,626.458,223.0923398,162.9172243,1.369360058,0.683160646,28869,190.4522201,0.780236635,0.986802452,0.912195458,0.853692333,0.007831099,0.002565712,0.7287906,0.997976739,DERMASON
32730,679.264,255.6186304,163.4724912,1.563679788,0.768776852,33108,204.1399772,0.718282968,0.98858282,0.891412404,0.798611498,0.007809918,0.001959605,0.637780324,0.997284202,DERMASON
34958,672.491,231.2618911,192.6081255,1.200686059,0.553487963,35254,210.973714,0.797927461,0.99160379,0.971367322,0.912271853,0.006615421,0.002826405,0.832239935,0.999258887,SEKER
27239,613.129,224.3137021,154.7945165,1.449106255,0.723732599,27562,186.230427,0.714746786,0.988280967,0.910536391,0.830223144,0.00823502,0.002413369,0.689270469,0.998826148,DERMASON
47518,785.966,276.5853784,218.976221,1.263084079,0.610893307,47854,245.9711298,0.795706487,0.992978643,0.966630509,0.889313568,0.005820644,0.002245797,0.790878622,0.998946197,SEKER
33404,675.798,248.6160955,171.9415469,1.445933807,0.7222859,33773,206.2311658,0.768438003,0.989074112,0.919124906,0.82951655,0.007442704,0.002173756,0.688097707,0.994943737,DERMASON
39285,750.389,281.7431144,178.0472077,1.582406812,0.775010183,39783,223.6497608,0.697990512,0.98748209,0.876725631,0.793807371,0.007171773,0.001756576,0.630130142,0.997122229,DERMASON
39753,731.257,269.916905,187.9505193,1.436106195,0.717724349,40147,224.9779803,0.795266769,0.990186066,0.934199649,0.833508299,0.00678985,0.002021527,0.694736084,0.997714794,SIRA
40443,753.761,278.6161752,185.1616059,1.504718939,0.747220732,40926,226.9220723,0.737150044,0.988198211,0.894511444,0.814461229,0.006889108,0.001869926,0.663347093,0.998150934,DERMASON
43780,771.185,273.2704509,204.1967966,1.338270019,0.664561742,44206,236.0983424,0.788999423,0.990363299,0.925056957,0.863973187,0.006241902,0.002145348,0.746449668,0.998951211,SEKER
32000,664.004,255.710347,159.7965729,1.600224224,0.780694858,32279,201.8506018,0.777831794,0.99135661,0.912049587,0.789372054,0.007990948,0.001913838,0.623108239,0.997112899,DERMASON
37975,716.986,268.7176338,180.1857166,1.491337043,0.741874069,38299,219.889226,0.730738147,0.991540249,0.928295607,0.818291018,0.007076172,0.001957083,0.669600189,0.998599566,SIRA
48479,836.757,312.3545761,199.059288,1.569153488,0.77062714,49080,248.4459295,0.678398007,0.987754686,0.870091265,0.795397118,0.00644309,0.00159078,0.632656575,0.992735271,SIRA
30753,658.986,253.4075666,155.2566102,1.632185362,0.790334561,31134,197.8785883,0.696115714,0.987762575,0.889907723,0.780870875,0.008240093,0.001889856,0.609759324,0.995240243,DERMASON
39891,742.199,278.3161569,182.9145475,1.521563816,0.753700038,40309,225.3681403,0.794135213,0.989630107,0.910005585,0.809755865,0.006976916,0.001850375,0.65570456,0.997696333,SIRA
46486,807.684,301.5468155,196.6007279,1.533803149,0.758241196,46903,243.2854568,0.703906723,0.991109311,0.895465962,0.806791663,0.006486831,0.001695344,0.650912788,0.998372083,SIRA
35127,740.865,271.4339565,165.6570679,1.638529282,0.792167756,35752,211.4830619,0.787795196,0.982518461,0.804216109,0.779132665,0.007727217,0.001756502,0.60704771,0.994665448,DERMASON
56074,937.773,355.6386083,202.0103966,1.760496561,0.823013675,56916,267.199615,0.653200536,0.985206269,0.801264593,0.751323419,0.006342309,0.001246622,0.564486879,0.993777209,SIRA
42070,763.489,289.0223734,186.1234339,1.552853218,0.765045803,42556,231.4415426,0.768823099,0.988579754,0.906936347,0.800773794,0.006870035,0.001742521,0.64123867,0.995749532,DERMASON
28555,634.899,231.4131496,157.6592056,1.467806138,0.732014659,28992,190.6760478,0.793194444,0.984926876,0.890190064,0.823963755,0.00810412,0.002304189,0.67891627,0.996517468,DERMASON
42070,760.701,276.6916506,193.9453665,1.426647389,0.713216263,42458,231.4415426,0.730813327,0.990861557,0.913596447,0.836460161,0.006576935,0.001986023,0.699665601,0.998176102,DERMASON
38218,715.914,259.6574493,187.9657916,1.381408005,0.689905867,38594,220.5916338,0.724704187,0.990257553,0.93703564,0.849548643,0.006794114,0.00218306,0.721732898,0.997007603,DERMASON
44193,808.541,308.8719473,183.4686893,1.68351313,0.804468022,44887,237.2093489,0.724748676,0.984538953,0.849491923,0.767986057,0.00698916,0.001499747,0.589802583,0.992940393,SIRA
44724,772.269,259.2741479,219.9767272,1.178643537,0.529302889,45134,238.6301854,0.786951014,0.990915939,0.942352309,0.92037786,0.005797204,0.002566037,0.847095405,0.998423525,SEKER
43701,770.263,276.4757779,201.4840559,1.372196806,0.684770867,44144,235.8852292,0.743290132,0.989964661,0.925599615,0.853185878,0.006326532,0.002067855,0.727926142,0.998857927,SEKER
32859,675.504,252.4447767,166.2080841,1.518847763,0.752673608,33272,204.541874,0.718700787,0.98758716,0.904916186,0.810244033,0.007682668,0.002042468,0.656495393,0.997116559,DERMASON
41986,776.212,293.9542722,183.228814,1.60430156,0.78196351,42584,231.2103707,0.789151192,0.985957167,0.875696594,0.78655217,0.007001245,0.001652971,0.618664316,0.992524128,SIRA
43021,781.572,296.0573014,186.3717086,1.588531348,0.776990529,43558,234.0428133,0.79868189,0.98767161,0.885018564,0.790532144,0.006881693,0.00165788,0.624941071,0.992738482,SIRA
38169,735.359,276.2176728,176.64753,1.563665639,0.768772039,38731,220.4501762,0.771028604,0.985489659,0.886996328,0.798103083,0.007236702,0.001811158,0.636968531,0.996005804,SIRA
30419,664.531,239.4677133,162.3736395,1.474794271,0.735005932,30968,196.8011019,0.793277004,0.982272023,0.865614068,0.82182729,0.007872307,0.002215155,0.675400095,0.996076191,DERMASON
26813,594.891,210.7330502,162.4946757,1.296861262,0.636723133,27119,184.7684278,0.775592259,0.988716398,0.952095418,0.876789035,0.007859361,0.002865151,0.768759012,0.996973783,DERMASON
31877,673.251,250.3800064,162.2994261,1.5427042,0.761459571,32271,201.4622966,0.720091262,0.987790896,0.883757866,0.804626134,0.007854566,0.002030853,0.647423216,0.998782515,DERMASON
29694,647.147,242.3662291,156.3663073,1.549990105,0.764042928,30138,194.4417009,0.71147211,0.985267768,0.8909897,0.802264002,0.008162128,0.002085703,0.643627529,0.997616301,DERMASON
33297,690.42,248.9239184,170.8093473,1.457320236,0.727421432,33727,205.9006001,0.786605245,0.987250571,0.877785178,0.827162779,0.007475866,0.002158764,0.684198263,0.997095974,DERMASON
30256,640.605,241.4801146,159.7984478,1.511154319,0.749728295,30573,196.273115,0.705268065,0.989631374,0.926489981,0.81279204,0.007981231,0.002148658,0.6606309,0.998315238,DERMASON
28209,615.103,223.5858671,160.9587055,1.389088378,0.694081325,28488,189.5173193,0.779986728,0.990206403,0.936918608,0.84762656,0.007926047,0.002523798,0.718470784,0.998019416,DERMASON
33605,687.194,259.0547378,165.8371507,1.562103164,0.768239458,34047,206.8507068,0.76618787,0.987017946,0.894241964,0.798482624,0.007708815,0.001932989,0.637574501,0.995957145,SIRA
36663,693.978,250.6991764,186.8820184,1.341483673,0.666569055,36945,216.0573568,0.74837722,0.992367032,0.95663542,0.861819173,0.006837934,0.002326855,0.742732286,0.996363236,DERMASON
38553,732.761,281.6122005,174.6184563,1.612728726,0.784548794,39006,221.5563228,0.697728712,0.988386402,0.902284193,0.786742628,0.007304547,0.00172625,0.618963963,0.998220964,DERMASON
22199,544.793,193.5731029,146.5791683,1.320604457,0.653149472,22459,168.1209227,0.734093915,0.988423349,0.939896945,0.86851386,0.008719902,0.003060542,0.754316325,0.9961535,DERMASON
